Season,Week,Team,Day,Date,Win,OT,Home,Opp,Off_Pts,Def_Pts,G,Spread,Total,Point_Diff,Spread_Covered,Actual_vs_Expected
2015,15,OTI,Sun,December 20,0,0,0,NWE,16,33,14,14.0,46.5,-17,0,2.5
2015,16,OTI,Sun,December 27,0,0,1,HTX,6,34,15,3.5,40.0,-28,0,0.0
2015,17,OTI,Sun,January 3,0,0,0,CLT,24,30,16,4.5,39.0,-6,0,15.0
2015,1,WAS,Sun,September 13,0,0,1,MIA,10,17,1,3.0,43.5,-7,0,-16.5
2015,2,WAS,Sun,September 20,1,0,1,RAM,24,10,2,3.0,41.0,14,1,-7.0
2015,3,WAS,Thu,September 24,0,0,0,NYG,21,32,3,3.5,44.0,-11,0,9.0
2015,4,WAS,Sun,October 4,1,0,1,PHI,23,20,4,3.0,44.0,3,1,-1.0
2015,5,WAS,Sun,October 11,0,1,0,ATL,19,25,5,7.0,48.0,-6,1,-4.0
2015,6,WAS,Sun,October 18,0,0,0,NYJ,20,34,6,7.0,40.5,-14,0,13.5
2015,7,WAS,Sun,October 25,1,0,1,TAM,31,30,7,-3.0,42.5,1,0,18.5
2015,9,WAS,Sun,November 8,0,0,0,NWE,10,27,8,14.0,52.0,-17,0,-15.0
2015,10,WAS,Sun,November 15,1,0,1,NOR,47,14,9,1.0,50.0,33,1,11.0
2015,11,WAS,Sun,November 22,0,0,0,CAR,16,44,10,7.0,44.5,-28,0,15.5
2015,12,WAS,Sun,November 29,1,0,1,NYG,20,14,11,2.5,47.0,6,1,-13.0
2015,13,WAS,Mon,December 7,0,0,1,DAL,16,19,12,-3.5,42.0,-3,0,-7.0
2015,14,WAS,Sun,December 13,1,0,0,CHI,24,21,13,3.5,43.0,3,1,2.0
2015,15,WAS,Sun,December 20,1,0,1,BUF,35,25,14,2.5,44.0,10,1,16.0
2015,16,WAS,Sat,December 26,1,0,0,PHI,38,24,15,3.0,48.0,14,1,14.0
2015,17,WAS,Sun,January 3,1,0,0,DAL,34,23,16,3.5,39.5,11,1,17.5
2016,1,CRD,Sun,September 11,0,0,1,NWE,21,23,1,-9.0,44.5,-2,0,-0.5
2016,2,CRD,Sun,September 18,1,0,1,TAM,40,7,2,-7.5,49.5,33,1,-2.5
2016,3,CRD,Sun,September 25,0,0,0,BUF,18,33,3,-5.0,48.0,-15,0,3.0
2016,4,CRD,Sun,October 2,0,0,1,RAM,13,17,4,-10.0,43.5,-4,0,-13.5
2016,5,CRD,Thu,October 6,1,0,0,SFO,33,21,5,-3.5,42.5,12,1,11.5
2016,6,CRD,Mon,October 17,1,0,1,NYJ,28,3,6,-7.0,45.5,25,1,-14.5
2016,7,CRD,Sun,October 23,0,1,1,SEA,6,6,7,-2.5,43.0,0,0,-31.0
2016,8,CRD,Sun,October 30,0,0,0,CAR,20,30,8,2.5,45.5,-10,0,4.5
2016,10,CRD,Sun,November 13,1,0,1,SFO,23,20,9,-13.5,46.5,3,0,-3.5
2016,11,CRD,Sun,November 20,0,0,0,MIN,24,30,10,2.0,39.5,-6,0,14.5
2016,12,CRD,Sun,November 27,0,0,0,ATL,19,38,11,4.0,49.0,-19,0,8.0
2016,13,CRD,Sun,December 4,1,0,1,WAS,31,23,12,-2.5,48.5,8,1,5.5
2016,14,CRD,Sun,December 11,0,0,0,MIA,23,26,13,-2.0,44.0,-3,0,5.0
2016,15,CRD,Sun,December 18,0,0,1,NOR,41,48,14,-3.0,48.5,-7,0,40.5
2016,16,CRD,Sat,December 24,1,0,0,SEA,34,31,15,9.0,43.5,3,1,21.5
2016,17,CRD,Sun,January 1,1,0,0,RAM,44,6,16,-7.0,39.0,38,1,11.0
2016,1,ATL,Sun,September 11,0,0,1,TAM,24,31,1,-2.5,46.5,-7,0,8.5
2016,2,ATL,Sun,September 18,1,0,0,RAI,35,28,2,4.0,47.5,7,1,15.5
2016,3,ATL,Mon,September 26,1,0,0,NOR,45,32,3,2.5,54.0,13,1,23.0
2016,4,ATL,Sun,October 2,1,0,1,CAR,48,33,4,2.5,48.5,15,1,32.5
2016,5,ATL,Sun,October 9,1,0,0,DEN,23,16,5,3.5,44.5,7,1,-5.5
2016,6,ATL,Sun,October 16,0,0,0,SEA,24,26,6,7.0,45.5,-2,1,4.5
2016,7,ATL,Sun,October 23,0,1,1,SDG,30,33,7,-4.5,52.5,-3,0,10.5
2016,8,ATL,Sun,October 30,1,0,1,GNB,33,32,8,-3.0,51.0,1,0,14.0
2016,9,ATL,Thu,November 3,1,0,0,TAM,43,28,9,-4.5,49.0,15,1,22.0
2016,10,ATL,Sun,November 13,0,0,0,PHI,15,24,10,2.0,48.5,-9,0,-9.5
2016,12,ATL,Sun,November 27,1,0,1,CRD,38,19,11,-4.0,49.0,19,1,8.0
2016,13,ATL,Sun,December 4,0,0,1,KAN,28,29,12,-5.0,50.0,-1,0,7.0
2016,14,ATL,Sun,December 11,1,0,0,RAM,42,14,13,-4.5,44.0,28,1,12.0
2016,15,ATL,Sun,December 18,1,0,1,SFO,41,13,14,-13.5,51.5,28,1,2.5
2016,16,ATL,Sat,December 24,1,0,0,CAR,33,16,15,-3.0,49.0,17,1,0.0
2016,17,ATL,Sun,January 1,1,0,1,NOR,38,32,16,-7.5,58.5,6,0,11.5
2016,1,RAV,Sun,September 11,1,0,1,BUF,13,7,1,-3.0,44.5,6,1,-24.5
2016,2,RAV,Sun,September 18,1,0,0,CLE,25,20,2,-4.0,42.0,5,1,3.0
2016,3,RAV,Sun,September 25,1,0,0,JAX,19,17,3,-2.5,45.0,2,0,-9.0
2016,4,RAV,Sun,October 2,0,0,1,RAI,27,28,4,-3.5,45.0,-1,0,10.0
2016,5,RAV,Sun,October 9,0,0,1,WAS,10,16,5,-4.0,44.5,-6,0,-18.5
2016,6,RAV,Sun,October 16,0,0,0,NYG,23,27,6,3.5,42.5,-4,0,7.5
2016,7,RAV,Sun,October 23,0,0,0,NYJ,16,24,7,2.5,40.0,-8,0,0.0
2016,9,RAV,Sun,November 6,1,0,1,PIT,21,14,8,3.5,46.0,7,1,-11.0
2016,10,RAV,Thu,November 10,1,0,1,CLE,28,7,9,-7.5,44.0,21,1,-9.0
2016,11,RAV,Sun,November 20,0,0,0,DAL,17,27,10,7.0,44.5,-10,0,-0.5
2016,12,RAV,Sun,November 27,1,0,1,CIN,19,14,11,-3.5,41.5,5,1,-8.5
2016,13,RAV,Sun,December 4,1,0,1,MIA,38,6,12,-3.5,41.5,32,1,2.5
2016,14,RAV,Mon,December 12,0,0,0,NWE,23,30,13,6.0,45.0,-7,0,8.0
2016,15,RAV,Sun,December 18,1,0,1,PHI,27,26,14,-5.0,41.0,1,0,12.0
2016,16,RAV,Sun,December 25,0,0,0,PIT,27,31,15,5.5,46.5,-4,1,11.5
2016,17,RAV,Sun,January 1,0,0,0,CIN,10,27,16,-2.5,40.5,-17,0,-3.5
2016,1,BUF,Sun,September 11,0,0,0,RAV,7,13,1,3.0,44.5,-6,0,-24.5
2016,2,BUF,Thu,September 15,0,0,1,NYJ,31,37,2,-1.0,40.5,-6,0,27.5
2016,3,BUF,Sun,September 25,1,0,1,CRD,33,18,3,5.0,48.0,15,1,3.0
2016,4,BUF,Sun,October 2,1,0,0,NWE,16,0,4,3.5,41.0,16,1,-25.0
2016,5,BUF,Sun,October 9,1,0,0,RAM,30,19,5,-2.5,41.5,11,1,7.5
2016,6,BUF,Sun,October 16,1,0,1,SFO,45,16,6,-7.5,44.0,29,1,17.0
2016,7,BUF,Sun,October 23,0,0,0,MIA,25,28,7,-2.5,46.0,-3,0,7.0
2016,8,BUF,Sun,October 30,0,0,1,NWE,25,41,8,5.5,48.0,-16,0,18.0
2016,9,BUF,Mon,November 7,0,0,0,SEA,25,31,9,5.5,43.5,-6,0,12.5
2016,11,BUF,Sun,November 20,1,0,0,CIN,16,12,10,2.5,48.0,4,1,-20.0
2016,12,BUF,Sun,November 27,1,0,1,JAX,28,21,11,-8.5,43.5,7,0,5.5
2016,13,BUF,Sun,December 4,0,0,0,RAI,24,38,12,3.0,48.5,-14,0,13.5
2016,14,BUF,Sun,December 11,0,0,1,PIT,20,27,13,1.0,45.5,-7,0,1.5
2016,15,BUF,Sun,December 18,1,0,1,CLE,33,13,14,-10.5,43.0,20,1,3.0
2016,16,BUF,Sat,December 24,0,1,1,MIA,31,34,15,-4.5,44.5,-3,0,20.5
2016,17,BUF,Sun,January 1,0,0,0,NYJ,10,30,16,-3.5,43.0,-20,0,-3.0
2016,1,CAR,Thu,September 8,0,0,0,DEN,20,21,1,-3.0,40.5,-1,0,0.5
2016,2,CAR,Sun,September 18,1,0,1,SFO,46,27,2,-12.0,44.5,19,1,28.5
2016,3,CAR,Sun,September 25,0,0,1,MIN,10,22,3,-6.0,43.0,-12,0,-11.0
2016,4,CAR,Sun,October 2,0,0,0,ATL,33,48,4,-2.5,48.5,-15,0,32.5
2016,5,CAR,Mon,October 10,0,0,1,TAM,14,17,5,-6.0,46.5,-3,0,-15.5
2016,6,CAR,Sun,October 16,0,0,0,NOR,38,41,6,-2.5,53.5,-3,0,25.5
2016,8,CAR,Sun,October 30,1,0,1,CRD,30,20,7,-2.5,45.5,10,1,4.5
2016,9,CAR,Sun,November 6,1,0,0,RAM,13,10,8,-3.0,44.5,3,0,-21.5
2016,10,CAR,Sun,November 13,0,0,1,KAN,17,20,9,-3.0,44.0,-3,0,-7.0
2016,11,CAR,Thu,November 17,1,0,1,NOR,23,20,10,-3.5,52.5,3,0,-9.5
2016,12,CAR,Sun,November 27,0,0,0,RAI,32,35,11,3.5,48.5,-3,1,18.5
2016,13,CAR,Sun,December 4,0,0,0,SEA,7,40,12,8.0,43.5,-33,0,3.5
2016,14,CAR,Sun,December 11,1,0,1,SDG,28,16,13,-1.0,48.5,12,1,-4.5
2016,15,CAR,Mon,December 19,1,0,0,WAS,26,15,14,7.0,50.5,11,1,-9.5
2016,16,CAR,Sat,December 24,0,0,1,ATL,16,33,15,3.0,49.0,-17,0,0.0
2016,17,CAR,Sun,January 1,0,0,0,TAM,16,17,16,3.0,44.5,-1,1,-11.5
2016,1,CHI,Sun,September 11,0,0,0,HTX,14,23,1,5.5,43.0,-9,0,-6.0
2016,2,CHI,Mon,September 19,0,0,1,PHI,14,29,2,-3.0,42.5,-15,0,0.5
2016,3,CHI,Sun,September 25,0,0,0,DAL,17,31,3,6.5,44.5,-14,0,3.5
2016,4,CHI,Sun,October 2,1,0,1,DET,17,14,4,3.0,48.0,3,1,-17.0
2016,5,CHI,Sun,October 9,0,0,0,CLT,23,29,5,4.0,47.5,-6,0,4.5
2016,6,CHI,Sun,October 16,0,0,1,JAX,16,17,6,-2.5,46.0,-1,0,-13.0
2016,7,CHI,Thu,October 20,0,0,0,GNB,10,26,7,7.5,46.5,-16,0,-10.5
2016,8,CHI,Mon,October 31,1,0,1,MIN,20,10,8,4.5,39.5,10,1,-9.5
2016,10,CHI,Sun,November 13,0,0,0,TAM,10,36,9,-2.5,45.0,-26,0,1.0
2016,11,CHI,Sun,November 20,0,0,0,NYG,16,22,10,7.0,41.5,-6,1,-3.5
2016,12,CHI,Sun,November 27,0,0,1,OTI,21,27,11,6.5,41.5,-6,1,6.5
2016,13,CHI,Sun,December 4,1,0,1,SFO,26,6,12,0.0,44.0,20,1,-12.0
2016,14,CHI,Sun,December 11,0,0,0,DET,17,20,13,7.5,42.0,-3,1,-5.0
2016,15,CHI,Sun,December 18,0,0,1,GNB,27,30,14,4.5,40.0,-3,1,17.0
2016,16,CHI,Sat,December 24,0,0,1,WAS,21,41,15,3.0,49.0,-20,0,13.0
2016,17,CHI,Sun,January 1,0,0,0,MIN,10,38,16,6.0,44.0,-28,0,4.0
2016,1,CIN,Sun,September 11,1,0,0,NYJ,23,22,1,1.0,42.0,1,1,3.0
2016,2,CIN,Sun,September 18,0,0,0,PIT,16,24,2,3.0,48.0,-8,0,-8.0
2016,3,CIN,Sun,September 25,0,0,1,DEN,17,29,3,-3.5,42.0,-12,0,4.0
2016,4,CIN,Thu,September 29,1,0,1,MIA,22,7,4,-7.5,46.0,15,1,-17.0
2016,5,CIN,Sun,October 9,0,0,0,DAL,14,28,5,-2.5,46.0,-14,0,-4.0
2016,6,CIN,Sun,October 16,0,0,0,NWE,17,35,6,7.5,48.0,-18,0,4.0
2016,7,CIN,Sun,October 23,1,0,1,CLE,31,17,7,-11.0,46.5,14,1,1.5
2016,8,CIN,Sun,October 30,0,1,1,WAS,27,27,8,-3.0,49.0,0,0,5.0
2016,10,CIN,Mon,November 14,0,0,0,NYG,20,21,9,-1.0,49.5,-1,0,-8.5
2016,11,CIN,Sun,November 20,0,0,1,BUF,12,16,10,-2.5,48.0,-4,0,-20.0
2016,12,CIN,Sun,November 27,0,0,0,RAV,14,19,11,3.5,41.5,-5,0,-8.5
2016,13,CIN,Sun,December 4,1,0,1,PHI,32,14,12,-2.0,42.0,18,1,4.0
2016,14,CIN,Sun,December 11,1,0,0,CLE,23,10,13,-4.5,42.0,13,1,-9.0
2016,15,CIN,Sun,December 18,0,0,1,PIT,20,24,14,3.0,45.5,-4,0,-1.5
2016,16,CIN,Sat,December 24,0,0,0,HTX,10,12,15,3.0,41.5,-2,1,-19.5
2016,17,CIN,Sun,January 1,1,0,1,RAV,27,10,16,2.5,40.5,17,1,-3.5
2016,1,CLE,Sun,September 11,0,0,0,PHI,10,29,1,4.0,41.5,-19,0,-2.5
2016,2,CLE,Sun,September 18,0,0,1,RAV,20,25,2,4.0,42.0,-5,0,3.0
2016,3,CLE,Sun,September 25,0,1,0,MIA,24,30,3,10.0,42.0,-6,1,12.0
2016,4,CLE,Sun,October 2,0,0,0,WAS,20,31,4,7.5,48.0,-11,0,3.0
2016,5,CLE,Sun,October 9,0,0,1,NWE,13,33,5,10.0,47.5,-20,0,-1.5
2016,6,CLE,Sun,October 16,0,0,0,OTI,26,28,6,7.5,44.5,-2,1,9.5
2016,7,CLE,Sun,October 23,0,0,0,CIN,17,31,7,11.0,46.5,-14,0,1.5
2016,8,CLE,Sun,October 30,0,0,1,NYJ,28,31,8,2.5,45.5,-3,0,13.5
2016,9,CLE,Sun,November 6,0,0,1,DAL,10,35,9,7.0,49.0,-25,0,-4.0
2016,10,CLE,Thu,November 10,0,0,0,RAV,7,28,10,7.5,44.0,-21,0,-9.0
2016,11,CLE,Sun,November 20,0,0,1,PIT,9,24,11,8.0,45.5,-15,0,-12.5
2016,12,CLE,Sun,November 27,0,0,1,NYG,13,27,12,6.5,46.5,-14,0,-6.5
2016,14,CLE,Sun,December 11,0,0,1,CIN,10,23,13,4.5,42.0,-13,0,-9.0
2016,15,CLE,Sun,December 18,0,0,0,BUF,13,33,14,10.5,43.0,-20,0,3.0
2016,16,CLE,Sat,December 24,1,0,1,SDG,20,17,15,4.5,45.0,3,1,-8.0
2016,17,CLE,Sun,January 1,0,1,0,PIT,24,27,16,3.0,41.5,-3,0,9.5
2016,1,DAL,Sun,September 11,0,0,1,NYG,19,20,1,-1.0,47.5,-1,0,-8.5
2016,2,DAL,Sun,September 18,1,0,0,WAS,27,23,2,3.5,47.0,4,1,3.0
2016,3,DAL,Sun,September 25,1,0,1,CHI,31,17,3,-6.5,44.5,14,1,3.5
2016,4,DAL,Sun,October 2,1,0,0,SFO,24,17,4,-1.0,44.5,7,1,-3.5
2016,5,DAL,Sun,October 9,1,0,1,CIN,28,14,5,2.5,46.0,14,1,-4.0
2016,6,DAL,Sun,October 16,1,0,0,GNB,30,16,6,5.0,47.0,14,1,-1.0
2016,8,DAL,Sun,October 30,1,1,1,PHI,29,23,7,-5.0,44.0,6,1,8.0
2016,9,DAL,Sun,November 6,1,0,0,CLE,35,10,8,-7.0,49.0,25,1,-4.0
2016,10,DAL,Sun,November 13,1,0,0,PIT,35,30,9,3.0,50.5,5,1,14.5
2016,11,DAL,Sun,November 20,1,0,1,RAV,27,17,10,-7.0,44.5,10,1,-0.5
2016,12,DAL,Thu,November 24,1,0,1,WAS,31,26,11,-5.5,53.0,5,0,4.0
2016,13,DAL,Thu,December 1,1,0,0,MIN,17,15,12,-3.0,43.5,2,0,-11.5
2016,14,DAL,Sun,December 11,0,0,0,NYG,7,10,13,-3.5,47.0,-3,0,-30.0
2016,15,DAL,Sun,December 18,1,0,1,TAM,26,20,14,-7.0,47.5,6,0,-1.5
2016,16,DAL,Mon,December 26,1,0,1,DET,42,21,15,-6.5,46.5,21,1,16.5
2016,17,DAL,Sun,January 1,0,0,0,PHI,13,27,16,6.5,44.0,-14,0,-4.0
2016,1,DEN,Thu,September 8,1,0,1,CAR,21,20,1,3.0,40.5,1,1,0.5
2016,2,DEN,Sun,September 18,1,0,1,CLT,34,20,2,-6.0,47.0,14,1,7.0
2016,3,DEN,Sun,September 25,1,0,0,CIN,29,17,3,3.5,42.0,12,1,4.0
2016,4,DEN,Sun,October 2,1,0,0,TAM,27,7,4,-3.5,43.0,20,1,-9.0
2016,5,DEN,Sun,October 9,0,0,1,ATL,16,23,5,-3.5,44.5,-7,0,-5.5
2016,6,DEN,Thu,October 13,0,0,0,SDG,13,21,6,-3.0,44.0,-8,0,-10.0
2016,7,DEN,Mon,October 24,1,0,1,HTX,27,9,7,-8.5,40.0,18,1,-4.0
2016,8,DEN,Sun,October 30,1,0,1,SDG,27,19,8,-3.5,43.0,8,1,3.0
2016,9,DEN,Sun,November 6,0,0,0,RAI,20,30,9,1.0,44.5,-10,0,5.5
2016,10,DEN,Sun,November 13,1,0,0,NOR,25,23,10,3.0,50.0,2,1,-2.0
2016,12,DEN,Sun,November 27,0,1,1,KAN,27,30,11,-3.5,40.0,-3,0,17.0
2016,13,DEN,Sun,December 4,1,0,0,JAX,20,10,12,-3.5,38.5,10,1,-8.5
2016,14,DEN,Sun,December 11,0,0,0,OTI,10,13,13,2.0,44.0,-3,0,-21.0
2016,15,DEN,Sun,December 18,0,0,1,NWE,3,16,14,3.0,43.0,-13,0,-24.0
2016,16,DEN,Sun,December 25,0,0,0,KAN,10,33,15,3.5,38.0,-23,0,5.0
2016,17,DEN,Sun,January 1,1,0,1,RAI,24,6,16,-1.0,40.0,18,1,-10.0
2016,1,DET,Sun,September 11,1,0,0,CLT,39,35,1,2.5,51.0,4,1,23.0
2016,2,DET,Sun,September 18,0,0,1,OTI,15,16,2,-6.0,48.0,-1,0,-17.0
2016,3,DET,Sun,September 25,0,0,0,GNB,27,34,3,6.0,47.5,-7,0,13.5
2016,4,DET,Sun,October 2,0,0,0,CHI,14,17,4,-3.0,48.0,-3,0,-17.0
2016,5,DET,Sun,October 9,1,0,1,PHI,24,23,5,3.5,46.0,1,1,1.0
2016,6,DET,Sun,October 16,1,0,1,RAM,31,28,6,-2.5,44.0,3,1,15.0
2016,7,DET,Sun,October 23,1,0,1,WAS,20,17,7,1.0,50.0,3,1,-13.0
2016,8,DET,Sun,October 30,0,0,0,HTX,13,20,8,1.0,46.5,-7,0,-13.5
2016,9,DET,Sun,November 6,1,1,0,MIN,22,16,9,4.5,42.5,6,1,-4.5
2016,11,DET,Sun,November 20,1,0,1,JAX,26,19,10,-5.5,47.0,7,1,-2.0
2016,12,DET,Thu,November 24,1,0,1,MIN,16,13,11,-1.5,42.0,3,1,-13.0
2016,13,DET,Sun,December 4,1,0,0,NOR,28,13,12,6.5,53.0,15,1,-12.0
2016,14,DET,Sun,December 11,1,0,1,CHI,20,17,13,-7.5,42.0,3,0,-5.0
2016,15,DET,Sun,December 18,0,0,0,NYG,6,17,14,4.0,42.5,-11,0,-19.5
2016,16,DET,Mon,December 26,0,0,0,DAL,21,42,15,6.5,46.5,-21,0,16.5
2016,17,DET,Sun,January 1,0,0,1,GNB,24,31,16,3.5,50.0,-7,0,5.0
2016,1,GNB,Sun,September 11,1,0,0,JAX,27,23,1,-3.5,47.0,4,1,3.0
2016,2,GNB,Sun,September 18,0,0,0,MIN,14,17,2,-1.5,43.0,-3,0,-12.0
2016,3,GNB,Sun,September 25,1,0,1,DET,34,27,3,-6.0,47.5,7,1,13.5
2016,5,GNB,Sun,October 9,1,0,1,NYG,23,16,4,-7.0,49.0,7,0,-10.0
2016,6,GNB,Sun,October 16,0,0,1,DAL,16,30,5,-5.0,47.0,-14,0,-1.0
2016,7,GNB,Thu,October 20,1,0,1,CHI,26,10,6,-7.5,46.5,16,1,-10.5
2016,8,GNB,Sun,October 30,0,0,0,ATL,32,33,7,3.0,51.0,-1,1,14.0
2016,9,GNB,Sun,November 6,0,0,1,CLT,26,31,8,-7.5,52.0,-5,0,5.0
2016,10,GNB,Sun,November 13,0,0,0,OTI,25,47,9,-3.0,48.5,-22,0,23.5
2016,11,GNB,Sun,November 20,0,0,0,WAS,24,42,10,3.0,48.0,-18,0,18.0
2016,12,GNB,Mon,November 28,1,0,0,PHI,27,13,11,4.0,47.0,14,1,-7.0
2016,13,GNB,Sun,December 4,1,0,1,HTX,21,13,12,-6.5,44.5,8,1,-10.5
2016,14,GNB,Sun,December 11,1,0,1,SEA,38,10,13,3.0,47.0,28,1,1.0
2016,15,GNB,Sun,December 18,1,0,0,CHI,30,27,14,-4.5,40.0,3,0,17.0
2016,16,GNB,Sat,December 24,1,0,1,MIN,38,25,15,-6.0,44.5,13,1,18.5
2016,17,GNB,Sun,January 1,1,0,0,DET,31,24,16,-3.5,50.0,7,1,5.0
2016,1,HTX,Sun,September 11,1,0,1,CHI,23,14,1,-5.5,43.0,9,1,-6.0
2016,2,HTX,Sun,September 18,1,0,1,KAN,19,12,2,1.0,41.5,7,1,-10.5
2016,3,HTX,Thu,September 22,0,0,0,NWE,0,27,3,0.0,38.5,-27,0,-11.5
2016,4,HTX,Sun,October 2,1,0,1,OTI,27,20,4,-4.0,40.0,7,1,7.0
2016,5,HTX,Sun,October 9,0,0,0,MIN,13,31,5,6.0,39.0,-18,0,5.0
2016,6,HTX,Sun,October 16,1,1,1,CLT,26,23,6,-3.0,47.5,3,0,1.5
2016,7,HTX,Mon,October 24,0,0,0,DEN,9,27,7,8.5,40.0,-18,0,-4.0
2016,8,HTX,Sun,October 30,1,0,1,DET,20,13,8,-1.0,46.5,7,1,-13.5
2016,10,HTX,Sun,November 13,1,0,0,JAX,24,21,9,3.0,42.0,3,1,3.0
2016,11,HTX,Mon,November 21,0,0,0,RAI,20,27,10,6.5,45.5,-7,0,1.5
2016,12,HTX,Sun,November 27,0,0,1,SDG,13,21,11,2.5,45.5,-8,0,-11.5
2016,13,HTX,Sun,December 4,0,0,0,GNB,13,21,12,6.5,44.5,-8,0,-10.5
2016,14,HTX,Sun,December 11,1,0,0,CLT,22,17,13,6.5,47.5,5,1,-8.5
2016,15,HTX,Sun,December 18,1,0,1,JAX,21,20,14,-3.5,39.5,1,0,1.5
2016,16,HTX,Sat,December 24,1,0,1,CIN,12,10,15,-3.0,41.5,2,0,-19.5
2016,17,HTX,Sun,January 1,0,0,0,OTI,17,24,16,3.0,41.5,-7,0,-0.5
2016,1,CLT,Sun,September 11,0,0,1,DET,35,39,1,-2.5,51.0,-4,0,23.0
2016,2,CLT,Sun,September 18,0,0,0,DEN,20,34,2,6.0,47.0,-14,0,7.0
2016,3,CLT,Sun,September 25,1,0,1,SDG,26,22,3,-1.5,51.5,4,1,-3.5
2016,4,CLT,Sun,October 2,0,0,0,JAX,27,30,4,-1.0,48.0,-3,0,9.0
2016,5,CLT,Sun,October 9,1,0,1,CHI,29,23,5,-4.0,47.5,6,1,4.5
2016,6,CLT,Sun,October 16,0,1,0,HTX,23,26,6,3.0,47.5,-3,0,1.5
2016,7,CLT,Sun,October 23,1,0,0,OTI,34,26,7,4.0,48.0,8,1,12.0
2016,8,CLT,Sun,October 30,0,0,1,KAN,14,30,8,3.0,50.5,-16,0,-6.5
2016,9,CLT,Sun,November 6,1,0,0,GNB,31,26,9,7.5,52.0,5,1,5.0
2016,11,CLT,Sun,November 20,1,0,1,OTI,24,17,10,-3.0,53.5,7,1,-12.5
2016,12,CLT,Thu,November 24,0,0,1,PIT,7,28,11,8.0,50.0,-21,0,-15.0
2016,13,CLT,Mon,December 5,1,0,0,NYJ,41,10,12,1.0,48.5,31,1,2.5
2016,14,CLT,Sun,December 11,0,0,1,HTX,17,22,13,-6.5,47.5,-5,0,-8.5
2016,15,CLT,Sun,December 18,1,0,0,MIN,34,6,14,5.0,44.5,28,1,-4.5
2016,16,CLT,Sat,December 24,0,0,0,RAI,25,33,15,3.5,52.0,-8,0,6.0
2016,17,CLT,Sun,January 1,1,0,1,JAX,24,20,16,-5.5,48.5,4,0,-4.5
2016,1,JAX,Sun,September 11,0,0,1,GNB,23,27,1,3.5,47.0,-4,0,3.0
2016,2,JAX,Sun,September 18,0,0,0,SDG,14,38,2,3.0,47.5,-24,0,4.5
2016,3,JAX,Sun,September 25,0,0,1,RAV,17,19,3,2.5,45.0,-2,1,-9.0
2016,4,JAX,Sun,October 2,1,0,1,CLT,30,27,4,1.0,48.0,3,1,9.0
2016,6,JAX,Sun,October 16,1,0,0,CHI,17,16,5,2.5,46.0,1,1,-13.0
2016,7,JAX,Sun,October 23,0,0,1,RAI,16,33,6,-2.0,47.5,-17,0,1.5
2016,8,JAX,Thu,October 27,0,0,0,OTI,22,36,7,3.0,43.5,-14,0,14.5
2016,9,JAX,Sun,November 6,0,0,0,KAN,14,19,8,7.0,42.5,-5,1,-9.5
2016,10,JAX,Sun,November 13,0,0,1,HTX,21,24,9,-3.0,42.0,-3,0,3.0
2016,11,JAX,Sun,November 20,0,0,0,DET,19,26,10,5.5,47.0,-7,0,-2.0
2016,12,JAX,Sun,November 27,0,0,0,BUF,21,28,11,8.5,43.5,-7,1,5.5
2016,13,JAX,Sun,December 4,0,0,1,DEN,10,20,12,3.5,38.5,-10,0,-8.5
2016,14,JAX,Sun,December 11,0,0,1,MIN,16,25,13,3.0,38.0,-9,0,3.0
2016,15,JAX,Sun,December 18,0,0,0,HTX,20,21,14,3.5,39.5,-1,1,1.5
2016,16,JAX,Sat,December 24,1,0,1,OTI,38,17,15,4.0,44.0,21,1,11.0
2016,17,JAX,Sun,January 1,0,0,0,CLT,20,24,16,5.5,48.5,-4,1,-4.5
2016,1,KAN,Sun,September 11,1,1,1,SDG,33,27,1,-6.5,45.5,6,0,14.5
2016,2,KAN,Sun,September 18,0,0,0,HTX,12,19,2,-1.0,41.5,-7,0,-10.5
2016,3,KAN,Sun,September 25,1,0,1,NYJ,24,3,3,-3.0,44.5,21,1,-17.5
2016,4,KAN,Sun,October 2,0,0,0,PIT,14,43,4,3.0,48.0,-29,0,9.0
2016,6,KAN,Sun,October 16,1,0,0,RAI,26,10,5,-1.0,46.5,16,1,-10.5
2016,7,KAN,Sun,October 23,1,0,1,NOR,27,21,6,-7.0,51.5,6,0,-3.5
2016,8,KAN,Sun,October 30,1,0,0,CLT,30,14,7,-3.0,50.5,16,1,-6.5
2016,9,KAN,Sun,November 6,1,0,1,JAX,19,14,8,-7.0,42.5,5,0,-9.5
2016,10,KAN,Sun,November 13,1,0,0,CAR,20,17,9,3.0,44.0,3,1,-7.0
2016,11,KAN,Sun,November 20,0,0,1,TAM,17,19,10,-7.0,45.0,-2,0,-9.0
2016,12,KAN,Sun,November 27,1,1,0,DEN,30,27,11,3.5,40.0,3,1,17.0
2016,13,KAN,Sun,December 4,1,0,0,ATL,29,28,12,5.0,50.0,1,1,7.0
2016,14,KAN,Thu,December 8,1,0,1,RAI,21,13,13,-3.5,46.0,8,1,-12.0
2016,15,KAN,Sun,December 18,0,0,1,OTI,17,19,14,-6.0,43.0,-2,0,-7.0
2016,16,KAN,Sun,December 25,1,0,1,DEN,33,10,15,-3.5,38.0,23,1,5.0
2016,17,KAN,Sun,January 1,1,0,0,SDG,37,27,16,-5.5,45.0,10,1,19.0
2016,1,SDG,Sun,September 11,0,1,0,KAN,27,33,1,6.5,45.5,-6,1,14.5
